datetime,Platform Name,location,priority,monitoring item
8/6/2019 3:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 3:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 2:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 1:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:59,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:54,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:49,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:44,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:39,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:34,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:29,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:24,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:19,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:14,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:09,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:04,platform 8,location 1,CRITICAL,EC2
8/6/2019 0:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 23:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 22:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 21:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 20:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 19:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 18:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 17:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 16:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 15:04,platform 8,location 1,OK,EC2
8/5/2019 14:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:59,platform 8,location 1,WARNING,EC2
8/5/2019 14:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 14:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:14,platform 8,location 1,OK,EC2
8/5/2019 13:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:09,platform 8,location 1,WARNING,EC2
8/5/2019 13:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 13:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 12:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 11:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 10:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 9:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:49,platform 8,location 1,CRITICAL,EC2
